Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,Land_price_per_m2,Building_price_per_m2,Building_and_land_price_per_m2,is_Eastern_Victoria,is_Northern_Metropolitan,is_Northern_Victoria,is_South_Eastern_Metropolitan,is_Southern_Metropolitan,is_Western_Metropolitan,is_Western_Victoria,YearSold,HouseAge
Brighton East,1 Arnot St,5,h,2500000.0,VB,Hodges,2016-12-10,10.7,3187.0,5.0,3.0,2.0,634.0,206.32297872340425,2005,-37.9126,145.013,Southern Metropolitan,6938,3943.217665615142,12116.924714195262,2975.046575303619,False,False,False,False,True,False,False,2016,11
Brighton East,14 Holmhurst Ct,4,h,1700000.0,PI,Buxton,2016-12-10,10.7,3187.0,4.0,3.0,4.0,708.0,275.0,1950,-37.9299,145.015,Southern Metropolitan,6938,2401.129943502825,6181.818181818182,1729.3997965412004,False,False,False,False,True,False,False,2016,66
Brighton East,24 Moore St,3,h,1405000.0,S,Buxton,2016-12-10,10.7,3187.0,3.0,1.0,1.0,490.0,153.86085106382978,1960,-37.9024,145.0097,Southern Metropolitan,6938,2867.3469387755104,9131.627638125634,2182.148514975814,False,False,False,False,True,False,False,2016,56
Brighton East,355 Nepean Hwy,3,h,1290000.0,S,Greg,2016-12-10,10.7,3187.0,3.0,1.0,2.0,661.0,166.69787234042553,1920,-37.9045,145.0082,Southern Metropolitan,6938,1951.588502269289,7738.551079797825,1558.539707674195,False,False,False,False,True,False,False,2016,96
Brighton East,2/19 Hemming St,3,u,880000.0,S,Buxton,2017-02-11,10.7,3187.0,3.0,2.0,2.0,304.0,34.0,1990,-37.9308,145.0316,Southern Metropolitan,6938,2894.7368421052633,25882.352941176472,2603.550295857988,False,False,False,False,True,False,False,2017,27
Brighton East,200 South Rd,4,h,1920000.0,S,Nick,2017-02-11,10.7,3187.0,4.0,1.0,1.0,1000.0,203.0,1960,-37.931,145.0163,Southern Metropolitan,6938,1920.0,9458.128078817734,1596.0099750623442,False,False,False,False,True,False,False,2017,57
Brighton East,1 Alexander St,3,h,1301000.0,SP,Buxton,2016-11-12,10.7,3187.0,3.0,2.0,2.0,401.0,121.0,1926,-37.9062,145.0173,Southern Metropolitan,6938,3244.3890274314213,10752.066115702479,2492.337164750958,False,False,False,False,True,False,False,2016,90
Brighton East,23 Camperdown St,4,t,2570000.0,S,Gary,2016-11-12,10.7,3187.0,4.0,3.0,2.0,898.0,184.31914893617025,1950,-37.9176,145.0087,Southern Metropolitan,6938,2861.915367483296,13943.20674131363,2374.530657178242,False,False,False,False,True,False,False,2016,66
Brighton East,50 Lucas St,5,h,2550000.0,S,Buxton,2016-11-12,10.7,3187.0,5.0,3.0,2.0,915.0,233.0,1960,-37.9231,145.0104,Southern Metropolitan,6938,2786.8852459016393,10944.206008583691,2221.254355400697,False,False,False,False,True,False,False,2016,56
Brighton East,3 Carrington Gr,5,h,1915000.0,S,Buxton,2016-08-13,10.7,3187.0,5.0,2.0,0.0,645.0,238.0,1970,-37.9175,145.0116,Southern Metropolitan,6938,2968.9922480620153,8046.218487394958,2168.7429218573047,False,False,False,False,True,False,False,2016,46
Brighton East,139 Thomas St,4,h,1650000.0,SA,hockingstuart,2016-08-13,10.7,3187.0,5.0,3.0,2.0,598.0,212.0,1948,-37.9075,145.0248,Southern Metropolitan,6938,2759.1973244147157,7783.018867924528,2037.037037037037,False,False,False,False,True,False,False,2016,68
Brighton East,4a Marriage Rd,4,h,1530000.0,S,RT,2016-05-14,10.7,3187.0,2.0,2.0,1.0,603.0,177.0,1920,-37.9187,145.0071,Southern Metropolitan,6938,2537.313432835821,8644.06779661017,1961.5384615384614,False,False,False,False,True,False,False,2016,96
Brighton East,609 Nepean Hwy,2,h,805000.0,PI,Hodges,2016-05-14,10.7,3187.0,2.0,1.0,2.0,347.0,143.21063829787232,2014,-37.9137,145.0164,Southern Metropolitan,6938,2319.8847262247837,5621.090790236076,1642.1512246146901,False,False,False,False,True,False,False,2016,2
Brighton East,55 Baird St,4,h,2050000.0,SP,Marshall,2016-10-15,10.7,3187.0,4.0,2.0,4.0,678.0,233.0,1940,-37.9255,145.0118,Southern Metropolitan,6938,3023.5988200589973,8798.283261802575,2250.2744237102083,False,False,False,False,True,False,False,2016,76
Brighton East,25 Camperdown St,5,h,2550000.0,PI,RT,2016-10-15,10.7,3187.0,5.0,3.0,2.0,551.0,346.0,2016,-37.9176,145.009,Southern Metropolitan,6938,4627.949183303085,7369.9421965317915,2842.809364548495,False,False,False,False,True,False,False,2016,0
Brighton East,2/5 Camperdown St,2,u,905000.0,S,Hodges,2016-10-15,10.7,3187.0,2.0,1.0,2.0,189.0,93.0,1980,-37.9172,145.0072,Southern Metropolitan,6938,4788.359788359789,9731.182795698925,3209.2198581560283,False,False,False,False,True,False,False,2016,36
Brighton East,9a Elizabeth St,3,h,1355000.0,S,C21,2016-10-15,10.7,3187.0,3.0,1.0,2.0,759.0,151.0,1930,-37.9057,145.0166,Southern Metropolitan,6938,1785.243741765481,8973.509933774834,1489.010989010989,False,False,False,False,True,False,False,2016,86
Brighton East,4 Farmer St,2,h,1845000.0,S,Buxton,2016-10-15,10.7,3187.0,2.0,1.0,2.0,604.0,145.0,1950,-37.9268,145.0094,Southern Metropolitan,6938,3054.635761589404,12724.137931034482,2463.28437917223,False,False,False,False,True,False,False,2016,66
Brighton East,7a Robinson St,5,h,1760000.0,PI,Kay,2016-10-15,10.7,3187.0,5.0,3.0,2.0,601.0,194.7312765957447,1970,-37.919,145.0194,Southern Metropolitan,6938,2928.4525790349417,9038.096143403292,2211.801963509011,False,False,False,False,True,False,False,2016,46
Brighton East,7 Tuxen Ct,5,h,2050000.0,PI,RT,2016-10-15,10.7,3187.0,5.0,3.0,3.0,669.0,309.0,1970,-37.9289,145.0284,Southern Metropolitan,6938,3064.275037369208,6634.3042071197415,2096.1145194274027,False,False,False,False,True,False,False,2016,46
Brighton East,6 Balfour St,3,h,1620000.0,S,Marshall,2016-04-16,10.7,3187.0,3.0,2.0,4.0,678.0,176.89361702127658,1950,-37.9208,145.0126,Southern Metropolitan,6938,2389.380530973451,9158.046668270388,1894.9726231956197,False,False,False,False,True,False,False,2016,66
Brighton East,2/111 Thomas St,3,t,940000.0,S,hockingstuart,2016-04-16,10.7,3187.0,3.0,2.0,3.0,135.3404255319149,135.3404255319149,2004,-37.9089,145.0246,Southern Metropolitan,6938,6945.448828800503,6945.448828800503,3472.7244144002516,False,False,False,False,True,False,False,2016,12
Brighton East,38 Agnew St,3,h,1710000.0,S,hockingstuart,2016-09-17,10.7,3187.0,4.0,3.0,2.0,435.0,228.0,1915,-37.91,145.0113,Southern Metropolitan,6938,3931.0344827586205,7500.0,2579.185520361991,False,False,False,False,True,False,False,2016,101
Brighton East,36 Billson St,3,h,1800000.0,S,Buxton,2016-09-17,10.7,3187.0,3.0,1.0,1.0,703.0,152.6595744680851,1935,-37.9185,145.0138,Southern Metropolitan,6938,2560.4551920341396,11790.940766550522,2103.6403421523773,False,False,False,False,True,False,False,2016,81
Brighton East,29 Cluden St,4,h,1706000.0,S,Buxton,2016-09-17,10.7,3187.0,3.0,3.0,2.0,538.0,160.25804468085107,1915,-37.9126,145.011,Southern Metropolitan,6938,3171.0037174721188,10645.33143030321,2443.222835735107,False,False,False,False,True,False,False,2016,101
Brighton East,1/2 Robinson St,3,t,1300000.0,PI,Buxton,2016-09-17,10.7,3187.0,3.0,2.0,2.0,337.0,222.0,2000,-37.9196,145.0205,Southern Metropolitan,6938,3857.566765578635,5855.855855855856,2325.5813953488373,False,False,False,False,True,False,False,2016,16
Brighton East,7/87 Thomas St,2,u,770000.0,S,Hodges,2017-03-18,10.7,3187.0,2.0,1.0,2.0,157.0,109.40957446808513,2004,-37.911,145.0236,Southern Metropolitan,6938,4904.458598726114,7037.7752929165235,2890.286512928022,False,False,False,False,True,False,False,2017,13
Brighton East,27 Arnold Rd,4,h,2200000.0,PI,Buxton,2016-06-18,10.7,3187.0,4.0,2.0,2.0,654.0,286.0,2000,-37.9292,145.0236,Southern Metropolitan,6938,3363.914373088685,7692.307692307692,2340.425531914894,False,False,False,False,True,False,False,2016,16
Brighton East,155 Dendy St,3,h,1400000.0,S,Hodges,2016-11-19,10.7,3187.0,3.0,2.0,2.0,486.0,158.4912765957447,2008,-37.9213,145.0111,Southern Metropolitan,6938,2880.658436213992,8833.293731180587,2172.2559340056764,False,False,False,False,True,False,False,2016,8
Brighton East,4 Hansen St,3,h,900000.0,S,Hodges,2016-11-19,10.7,3187.0,3.0,2.0,2.0,236.0,141.1340425531915,1940,-37.9215,145.0227,Southern Metropolitan,6938,3813.5593220338983,6376.916466916919,2386.4194118012106,False,False,False,False,True,False,False,2016,76
Brighton East,25 Robinson St,4,h,2150000.0,S,Buxton,2016-11-19,10.7,3187.0,4.0,3.0,2.0,614.0,225.0,1970,-37.9186,145.0175,Southern Metropolitan,6938,3501.628664495114,9555.555555555555,2562.574493444577,False,False,False,False,True,False,False,2016,46
Brighton East,206 South Rd,4,h,1725000.0,SP,Hodges,2016-11-19,10.7,3187.0,4.0,3.0,2.0,798.0,186.6589361702128,1910,-37.9311,145.0169,Southern Metropolitan,6938,2161.654135338346,9241.454148367086,1751.8756359530041,False,False,False,False,True,False,False,2016,106
Brighton East,30 Studley Rd,4,h,1755000.0,PI,RT,2016-11-19,10.7,3187.0,4.0,2.0,2.0,164.91489361702128,164.91489361702128,1980,-37.9292,145.0252,Southern Metropolitan,6938,10641.852664172366,10641.852664172366,5320.926332086183,False,False,False,False,True,False,False,2016,36
Brighton East,25 Agnew St,4,h,1650000.0,VB,Hodges,2016-05-22,10.7,3187.0,4.0,2.0,4.0,506.0,196.4425531914893,1997,-37.9111,145.0108,Southern Metropolitan,6938,3260.8695652173915,8399.402131531066,2348.9465330700173,False,False,False,False,True,False,False,2016,19
Brighton East,18 Curzon St,4,h,1720000.0,S,Buxton,2016-05-22,10.7,3187.0,2.0,2.0,2.0,676.0,193.59574468085103,1993,-37.9198,145.0137,Southern Metropolitan,6938,2544.378698224852,8884.49280140675,1977.9305620121847,False,False,False,False,True,False,False,2016,23
Brighton East,1 Marriage Rd,4,h,1815000.0,S,hockingstuart,2016-05-22,10.7,3187.0,4.0,2.0,2.0,732.0,397.82978723404256,1950,-37.9184,145.007,Southern Metropolitan,6938,2479.5081967213114,4562.252647341962,1606.436669052013,False,False,False,False,True,False,False,2016,66
Brighton East,6 Murray St,5,h,1450000.0,PI,Buxton,2016-05-22,10.7,3187.0,5.0,3.0,2.0,527.0,189.5736170212766,1965,-37.9061,145.0238,Southern Metropolitan,6938,2751.4231499051234,7648.7436531701605,2023.518540952571,False,False,False,False,True,False,False,2016,51
Brighton East,4/2 Hornby St,1,t,681000.0,SP,Buxton,2016-09-24,10.7,3187.0,2.0,1.0,1.0,166.0,60.0,2012,-37.9159,145.019,Southern Metropolitan,6938,4102.409638554217,11350.0,3013.2743362831857,False,False,False,False,True,False,False,2016,4
Brighton East,16b Regent St,3,t,1511000.0,S,RT,2016-09-24,10.7,3187.0,2.0,2.0,2.0,496.0,172.34489361702128,1990,-37.9237,145.0075,Southern Metropolitan,6938,3046.3709677419356,8767.303563734768,2260.808774677108,False,False,False,False,True,False,False,2016,26
Brighton East,8 Thomas St,2,h,1310000.0,S,Buxton,2016-09-24,10.7,3187.0,4.0,3.0,2.0,302.0,250.0,2018,-37.9182,145.0231,Southern Metropolitan,6938,4337.748344370861,5240.0,2373.1884057971015,False,False,False,False,True,False,False,2016,-2
Brighton East,6/141 Centre Rd,1,u,340000.0,VB,Buxton,2017-02-25,10.7,3187.0,1.0,1.0,1.0,57.0,57.0,1950,-37.9164,145.0228,Southern Metropolitan,6938,5964.912280701755,5964.912280701755,2982.4561403508774,False,False,False,False,True,False,False,2017,67
Brighton East,35 Elizabeth St,3,h,1537000.0,SP,Marshall,2017-02-25,10.7,3187.0,3.0,2.0,2.0,324.0,160.82510638297873,1999,-37.9034,145.017,Southern Metropolitan,6938,4743.827160493827,9556.965542058375,3170.2153617141166,False,False,False,False,True,False,False,2017,18
Brighton East,39 Ferguson St,3,h,1100000.0,S,HAR,2017-02-25,10.7,3187.0,3.0,1.0,1.0,420.0,139.8063829787234,1970,-37.9108,145.0121,Southern Metropolitan,6938,2619.0476190476193,7868.024167161271,1964.9650905138176,False,False,False,False,True,False,False,2017,47
Brighton East,313 Nepean Hwy,2,h,994000.0,S,Buxton,2017-02-25,10.7,3187.0,2.0,2.0,2.0,539.0,161.15702127659574,1975,-37.9013,145.0072,Southern Metropolitan,6938,1844.155844155844,6167.897570494219,1419.681542559754,False,False,False,False,True,False,False,2017,42
Brighton East,7 Valdemar Ct,4,h,1447000.0,S,Marshall,2017-02-25,10.7,3187.0,4.0,1.0,2.0,590.0,154.38297872340425,1890,-37.9286,145.0274,Southern Metropolitan,6938,2452.5423728813557,9372.794928335172,1943.8918424512663,False,False,False,False,True,False,False,2017,127
Brighton East,3/127 Dendy St,2,u,692000.0,S,Buxton,2016-07-26,10.7,3187.0,2.0,1.0,1.0,74.0,66.0,1960,-37.9207,145.0079,Southern Metropolitan,6938,9351.351351351352,10484.848484848484,4942.857142857143,False,False,False,False,True,False,False,2016,56
Brighton East,2/21 Hodder St,4,t,1367000.0,S,McGrath,2016-07-26,10.7,3187.0,4.0,2.0,2.0,315.0,4.0,2000,-37.9078,145.0222,Southern Metropolitan,6938,4339.68253968254,341750.0,4285.266457680251,False,False,False,False,True,False,False,2016,16
Brighton East,2/33 Cluden St,2,u,903000.0,S,Hodges,2016-11-27,10.7,3187.0,2.0,1.0,1.0,171.0,101.0,1970,-37.9125,145.0114,Southern Metropolitan,6938,5280.701754385965,8940.594059405941,3319.8529411764707,False,False,False,False,True,False,False,2016,46
Brighton East,9 Montgomery St,4,h,2820000.0,S,Buxton,2016-11-27,10.7,3187.0,4.0,4.0,4.0,509.0,337.0,1960,-37.9172,145.0214,Southern Metropolitan,6938,5540.275049115913,8367.952522255193,3333.3333333333335,False,False,False,False,True,False,False,2016,56
Brighton East,11 Summerhill Rd,2,h,1813000.0,S,Buxton,2016-11-27,10.7,3187.0,2.0,1.0,2.0,660.0,117.0,1930,-37.9179,145.0127,Southern Metropolitan,6938,2746.969696969697,15495.726495726496,2333.3333333333335,False,False,False,False,True,False,False,2016,86
Brighton East,5 Tuxen Ct,5,h,1655000.0,S,Buxton,2016-11-27,10.7,3187.0,5.0,2.0,2.0,679.0,288.0,1950,-37.9291,145.0283,Southern Metropolitan,6938,2437.4079528718703,5746.527777777777,1711.4788004136506,False,False,False,False,True,False,False,2016,66
Brighton East,5 Arnot St,3,t,1230000.0,S,hockingstuart,2016-05-28,10.7,3187.0,3.0,2.0,2.0,297.0,193.0,1980,-37.9124,145.0132,Southern Metropolitan,6938,4141.414141414141,6373.056994818653,2510.204081632653,False,False,False,False,True,False,False,2016,36
Brighton East,4 Bruce St,4,h,1389000.0,S,Buxton,2016-05-28,10.7,3187.0,4.0,1.0,2.0,656.0,150.0,1930,-37.9027,145.0225,Southern Metropolitan,6938,2117.378048780488,9260.0,1723.3250620347394,False,False,False,False,True,False,False,2016,86
Brighton East,3/44 Union St,2,u,750000.0,S,Buxton,2016-05-28,10.7,3187.0,2.0,1.0,1.0,227.0,120.74468085106383,1980,-37.9085,145.0129,Southern Metropolitan,6938,3303.964757709251,6211.453744493392,2156.754772393539,False,False,False,False,True,False,False,2016,36
Brighton East,3/23 Walstab St,3,u,1245000.0,S,Buxton,2016-05-28,10.7,3187.0,3.0,2.0,1.0,227.0,131.46808510638297,1998,-37.9191,145.0074,Southern Metropolitan,6938,5484.581497797357,9469.978960996925,3473.1125356125353,False,False,False,False,True,False,False,2016,18
Brighton East,214 Were St,4,h,2310000.0,S,Buxton,2016-05-28,10.7,3187.0,4.0,2.0,2.0,757.0,130.0,1930,-37.9266,145.0088,Southern Metropolitan,6938,3051.5191545574635,17769.23076923077,2604.2841037204057,False,False,False,False,True,False,False,2016,86
Brighton East,54 Regent St,3,t,1420000.0,S,hockingstuart,2016-08-28,10.7,3187.0,3.0,2.0,2.0,247.0,130.8172340425532,2011,-37.9241,145.0108,Southern Metropolitan,6938,5748.987854251012,10854.838893307375,3758.430987401879,False,False,False,False,True,False,False,2016,5
Brighton East,4/141 Centre Rd,2,u,563000.0,S,hockingstuart,2016-07-30,10.7,3187.0,2.0,1.0,1.0,1233.0,172.88829787234042,1960,-37.9164,145.0228,Southern Metropolitan,6938,456.60989456609894,3256.4378672737903,400.45855766211264,False,False,False,False,True,False,False,2016,56
Brighton East,2a Hurlstone St,2,t,1014000.0,S,Buxton,2016-07-30,10.7,3187.0,2.0,1.0,1.0,267.0,131.0,1990,-37.9055,145.0173,Southern Metropolitan,6938,3797.752808988764,7740.458015267175,2547.738693467337,False,False,False,False,True,False,False,2016,26
Brunswick,8/55 De Carle St,2,u,428000.0,S,Brad,2016-09-03,5.2,3056.0,2.0,1.0,2.0,71.8936170212766,71.8936170212766,1970,-37.7593,144.9652,Northern Metropolitan,11918,5953.240603728914,5953.240603728914,2976.620301864457,False,True,False,False,False,False,False,2016,46
Brunswick,234 Victoria St,2,h,1026000.0,S,Nelson,2016-09-03,5.2,3056.0,2.0,1.0,0.0,225.0,108.0,1905,-37.7676,144.9665,Northern Metropolitan,11918,4560.0,9500.0,3081.0810810810813,False,True,False,False,False,False,False,2016,111
Brunswick,9 Blair St,4,h,1802500.0,S,Jellis,2016-12-03,5.2,3056.0,4.0,3.0,1.0,238.0,93.0,1910,-37.7713,144.9643,Northern Metropolitan,11918,7573.529411764706,19381.720430107525,5445.619335347432,False,True,False,False,False,False,False,2016,106
Brunswick,25 Hardy St,4,h,1500000.0,VB,Nelson,2016-12-03,5.2,3056.0,4.0,3.0,1.0,365.0,209.0,1890,-37.7624,144.9671,Northern Metropolitan,11918,4109.58904109589,7177.033492822967,2613.240418118467,False,True,False,False,False,False,False,2016,126
Brunswick,29 Stewart St,4,h,2230000.0,S,Nelson,2017-03-04,5.2,3056.0,4.0,2.0,3.0,851.0,287.0,1940,-37.7637,144.9662,Northern Metropolitan,11918,2620.446533490012,7770.034843205575,1959.578207381371,False,True,False,False,False,False,False,2017,77
Brunswick,1/182 Albion St,3,h,1050000.0,SP,hockingstuart,2016-06-04,5.2,3056.0,3.0,1.0,2.0,264.0,135.69148936170214,1965,-37.7611,144.9644,Northern Metropolitan,11918,3977.2727272727275,7738.14190513524,2627.0261637965455,False,True,False,False,False,False,False,2016,51
Brunswick,11/97 Brickworks Dr,2,u,410000.0,S,Ray,2016-06-04,5.2,3056.0,2.0,1.0,1.0,66.0,66.0,2000,-37.7695,144.9528,Northern Metropolitan,11918,6212.121212121212,6212.121212121212,3106.060606060606,False,True,False,False,False,False,False,2016,16
Brunswick,9/15 De Carle St,1,u,272500.0,PI,Walshe,2016-06-04,5.2,3056.0,1.0,1.0,1.0,40.0,40.0,1970,-37.762,144.9647,Northern Metropolitan,11918,6812.5,6812.5,3406.25,False,True,False,False,False,False,False,2016,46
Brunswick,2/3 Donald St,3,h,680000.0,PI,Nelson,2016-06-04,5.2,3056.0,3.0,3.0,1.0,81.0,100.0,2016,-37.7575,144.9647,Northern Metropolitan,11918,8395.061728395061,6800.0,3756.9060773480664,False,True,False,False,False,False,False,2016,0
Brunswick,3/9 Austin Tce,2,u,400000.0,S,Jellis,2016-08-06,5.2,3056.0,2.0,1.0,1.0,61.0,61.0,1970,-37.7608,144.968,Northern Metropolitan,11918,6557.377049180328,6557.377049180328,3278.688524590164,False,True,False,False,False,False,False,2016,46
Brunswick,77 Blyth St,3,h,950000.0,SP,Jellis,2016-08-06,5.2,3056.0,3.0,1.0,0.0,170.0,96.0,1910,-37.7661,144.9691,Northern Metropolitan,11918,5588.235294117647,9895.833333333334,3571.4285714285716,False,True,False,False,False,False,False,2016,106
Brunswick,314 Barkly St,3,h,1310000.0,PI,Nelson,2016-05-07,5.2,3056.0,3.0,2.0,2.0,426.0,154.68085106382978,1880,-37.7759,144.9578,Northern Metropolitan,11918,3075.1173708920187,8469.050894085283,2255.9724461380624,False,True,False,False,False,False,False,2016,136
Brunswick,5/185 Brunswick Rd,4,t,860000.0,PI,Nelson,2016-05-07,5.2,3056.0,4.0,2.0,1.0,95.0,97.0,2013,-37.7772,144.9653,Northern Metropolitan,11918,9052.631578947368,8865.9793814433,4479.166666666667,False,True,False,False,False,False,False,2016,3
Brunswick,141 Gold St,2,h,845500.0,S,Nelson,2016-05-07,5.2,3056.0,2.0,1.0,1.0,179.0,90.0,1890,-37.7742,144.9542,Northern Metropolitan,11918,4723.463687150838,9394.444444444445,3143.1226765799256,False,True,False,False,False,False,False,2016,126
Brunswick,143 Gold St,2,h,860000.0,S,Nelson,2016-05-07,5.2,3056.0,2.0,1.0,1.0,181.0,114.12765957446808,1910,-37.7742,144.9541,Northern Metropolitan,11918,4751.381215469613,7535.421327367636,2913.9932232715737,False,True,False,False,False,False,False,2016,106
Brunswick,3/4 Mitchell St,2,t,605000.0,PI,Jellis,2016-05-07,5.2,3056.0,2.0,1.0,1.0,78.0,78.0,2009,-37.7588,144.9646,Northern Metropolitan,11918,7756.410256410257,7756.410256410257,3878.2051282051284,False,True,False,False,False,False,False,2016,7
Brunswick,13 Percy St,3,h,1055000.0,S,Nelson,2016-05-07,5.2,3056.0,3.0,1.0,1.0,324.0,157.0591489361702,1930,-37.7653,144.9586,Northern Metropolitan,11918,3256.1728395061727,6717.21454716884,2193.0775089363983,False,True,False,False,False,False,False,2016,86
Brunswick,9/33 Staley St,2,u,445000.0,S,Walshe,2016-05-07,5.2,3056.0,2.0,1.0,1.0,61.0,61.0,1975,-37.7643,144.9638,Northern Metropolitan,11918,7295.081967213115,7295.081967213115,3647.5409836065573,False,True,False,False,False,False,False,2016,41
Brunswick,1/263 Albion St,2,u,659500.0,S,Walshe,2016-11-07,5.2,3056.0,2.0,1.0,1.0,100.0,85.0,1970,-37.7601,144.9581,Northern Metropolitan,11918,6595.0,7758.823529411765,3564.864864864865,False,True,False,False,False,False,False,2016,46
Brunswick,6/153 Barkly St,2,u,600000.0,S,Nelson,2016-11-07,5.2,3056.0,2.0,1.0,1.0,75.0,75.0,2011,-37.777,144.9703,Northern Metropolitan,11918,8000.0,8000.0,4000.0,False,True,False,False,False,False,False,2016,5
Brunswick,21/10 Breese St,3,u,627000.0,S,Nelson,2016-11-07,5.2,3056.0,3.0,2.0,2.0,132.72063829787234,132.72063829787234,1930,-37.7634,144.9616,Northern Metropolitan,11918,4724.208744330997,4724.208744330997,2362.1043721654987,False,True,False,False,False,False,False,2016,86
Brunswick,79 Hope St,4,h,1450000.0,S,Jellis,2016-11-07,5.2,3056.0,4.0,2.0,2.0,323.0,171.6220510638298,1998,-37.7637,144.9565,Northern Metropolitan,11918,4489.164086687307,8448.797756534881,2931.5312507425615,False,True,False,False,False,False,False,2016,18
Brunswick,2 Sheffield St,3,h,990000.0,S,Nelson,2016-11-07,5.2,3056.0,3.0,1.0,2.0,410.0,167.34255319148937,1950,-37.7604,144.9514,Northern Metropolitan,11918,2414.6341463414633,5916.008696647214,1714.7532163139253,False,True,False,False,False,False,False,2016,66
Brunswick,129 Albion St,4,h,1115000.0,PI,Jellis,2016-10-08,5.2,3056.0,4.0,1.0,0.0,264.0,139.0,1900,-37.7611,144.9677,Northern Metropolitan,11918,4223.484848484848,8021.582733812949,2766.7493796526055,False,True,False,False,False,False,False,2016,116
Brunswick,39 Eveline St,3,h,1125000.0,S,Jellis,2016-10-08,5.2,3056.0,3.0,1.0,1.0,278.0,91.0,1910,-37.7701,144.9633,Northern Metropolitan,11918,4046.7625899280574,12362.637362637362,3048.7804878048782,False,True,False,False,False,False,False,2016,106
Brunswick,28 Osborne St,3,h,855000.0,S,Nelson,2016-10-08,5.2,3056.0,3.0,1.0,1.0,229.0,97.0,1930,-37.7622,144.9586,Northern Metropolitan,11918,3733.6244541484716,8814.432989690722,2622.6993865030677,False,True,False,False,False,False,False,2016,86
Brunswick,78 Stewart St,3,h,910000.0,S,Jellis,2016-10-08,5.2,3056.0,2.0,1.0,1.0,215.0,132.5051063829787,1890,-37.7642,144.9688,Northern Metropolitan,11918,4232.558139534884,6867.659857347931,2618.6665556422254,False,True,False,False,False,False,False,2016,126
Brunswick,16 Thistle St,3,t,940000.0,S,Ray,2016-10-08,5.2,3056.0,3.0,2.0,1.0,186.0,140.0,2016,-37.7581,144.9514,Northern Metropolitan,11918,5053.763440860215,6714.285714285715,2883.435582822086,False,True,False,False,False,False,False,2016,0
Brunswick,28 Blair St,2,h,1100000.0,S,Nelson,2016-09-10,5.2,3056.0,2.0,1.0,0.0,153.0,100.97872340425532,1900,-37.7705,144.9647,Northern Metropolitan,11918,7189.5424836601305,10893.38390223346,4331.071458490408,False,True,False,False,False,False,False,2016,116
Brunswick,3/38 Charles St,2,t,750000.0,PI,Nelson,2016-09-10,5.2,3056.0,2.0,2.0,1.0,118.0,88.0,2013,-37.7723,144.9643,Northern Metropolitan,11918,6355.932203389831,8522.727272727272,3640.776699029126,False,True,False,False,False,False,False,2016,3
Brunswick,73 Davies St,2,h,1056000.0,S,Nelson,2016-09-10,5.2,3056.0,2.0,1.0,1.0,315.0,108.0,1910,-37.757,144.9697,Northern Metropolitan,11918,3352.3809523809523,9777.777777777777,2496.45390070922,False,True,False,False,False,False,False,2016,106
Brunswick,7/117 Albion St,2,t,620000.0,S,Harrington,2016-12-10,5.2,3056.0,2.0,2.0,1.0,72.0,2.0,1977,-37.7609,144.969,Northern Metropolitan,11918,8611.111111111111,310000.0,8378.378378378378,False,True,False,False,False,False,False,2016,39
Brunswick,3/5 Evans St,3,u,880000.0,S,Dingle,2016-12-10,5.2,3056.0,3.0,2.0,1.0,122.0,152.0,2000,-37.7697,144.9649,Northern Metropolitan,11918,7213.11475409836,5789.473684210527,3211.6788321167883,False,True,False,False,False,False,False,2016,16
Brunswick,5 MacKenzie St,3,h,1222500.0,S,Nelson,2016-12-10,5.2,3056.0,3.0,1.0,0.0,331.0,126.0,1890,-37.7619,144.959,Northern Metropolitan,11918,3693.3534743202417,9702.380952380952,2675.054704595186,False,True,False,False,False,False,False,2016,126
Brunswick,3A Austin Tce,3,h,810000.0,PI,Rendina,2017-02-11,5.2,3056.0,3.0,2.0,3.0,177.0,113.55319148936172,1995,-37.7609,144.9677,Northern Metropolitan,11918,4576.271186440678,7133.220910623944,2787.7855887521964,False,True,False,False,False,False,False,2017,22
Brunswick,61 Evans St,2,h,1105000.0,S,Nelson,2017-02-11,5.2,3056.0,2.0,1.0,1.0,147.0,101.76595744680851,1960,-37.7702,144.9692,Northern Metropolitan,11918,7517.006802721088,10858.24796153042,4441.9261033185085,False,True,False,False,False,False,False,2017,57
Brunswick,136 Hope St,2,h,1260000.0,S,Jellis,2017-02-11,5.2,3056.0,2.0,1.0,1.0,385.0,155.2340425531915,1925,-37.7631,144.9534,Northern Metropolitan,11918,3272.7272727272725,8116.776315789473,2332.3224764680394,False,True,False,False,False,False,False,2017,92
Brunswick,87 Hope St,3,t,955000.0,S,Nelson,2017-02-11,5.2,3056.0,3.0,2.0,2.0,327.0,110.0,2007,-37.7636,144.9559,Northern Metropolitan,11918,2920.489296636086,8681.818181818182,2185.354691075515,False,True,False,False,False,False,False,2017,10
Brunswick,94 Lydia St,1,t,895000.0,S,Nelson,2017-02-11,5.2,3056.0,1.0,1.0,0.0,50.105106382978725,50.105106382978725,1880,-37.7717,144.9679,Northern Metropolitan,11918,17862.45084800462,17862.45084800462,8931.22542400231,False,True,False,False,False,False,False,2017,137
