Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,Land_price_per_m2,Building_price_per_m2,Building_and_land_price_per_m2,is_Eastern_Victoria,is_Northern_Metropolitan,is_Northern_Victoria,is_South_Eastern_Metropolitan,is_Southern_Metropolitan,is_Western_Metropolitan,is_Western_Victoria,YearSold,HouseAge
Maidstone,29 Marsh St,3,h,815000.0,S,hockingstuart,2016-09-17,9.2,3012.0,3.0,1.0,2.0,151.51113636363635,151.51113636363635,1973,-37.781,144.8813,Western Metropolitan,3873,5379.142547277504,5379.142547277504,2689.571273638752,False,False,False,False,False,True,False,2016,43
Maidstone,43 Omar St,3,h,915000.0,S,hockingstuart,2016-09-17,9.2,3012.0,3.0,1.0,3.0,667.0,155.11363636363637,1946,-37.7784,144.8708,Western Metropolitan,3873,1371.8140929535232,5898.9010989010985,1112.9848229342326,False,False,False,False,False,True,False,2016,70
Maidstone,21 Montgomery St,2,h,600000.0,S,hockingstuart,2016-06-18,9.2,3012.0,2.0,1.0,1.0,194.0,117.39090909090908,1970,-37.787,144.8654,Western Metropolitan,3873,3092.783505154639,5111.1283202973755,1926.8385250926926,False,False,False,False,False,True,False,2016,46
Maidstone,47 Radio St,4,h,690000.0,PI,Sweeney,2016-06-18,9.2,3012.0,3.0,2.0,1.0,270.0,137.44863636363635,1963,-37.7798,144.8659,Western Metropolitan,3873,2555.5555555555557,5020.057079173377,1693.4649877787162,False,False,False,False,False,True,False,2016,53
Maidstone,4 Maple St,5,h,1350000.0,S,Biggin,2016-11-19,9.2,3012.0,5.0,3.0,2.0,527.0,358.0,2009,-37.7746,144.8727,Western Metropolitan,3873,2561.6698292220112,3770.949720670391,1525.4237288135594,False,False,False,False,False,True,False,2016,7
Maidstone,38 Suffolk St,3,h,930000.0,SP,Jas,2016-11-19,9.2,3012.0,3.0,1.0,2.0,492.0,151.82863636363638,2006,-37.7909,144.8777,Western Metropolitan,3873,1890.2439024390244,6125.326699059645,1444.4837453218424,False,False,False,False,False,True,False,2016,10
Maidstone,32c Burns St,2,t,510000.0,SP,Sweeney,2016-08-22,9.2,3012.0,2.0,1.0,2.0,118.0,91.0,2014,-37.787,144.8748,Western Metropolitan,3873,4322.033898305085,5604.395604395604,2440.1913875598084,False,False,False,False,False,True,False,2016,2
Maidstone,3 Ringtail Cct,3,h,725500.0,SP,Biggin,2016-08-22,9.2,3012.0,3.0,2.0,2.0,214.0,133.88045454545454,1975,-37.7831,144.8825,Western Metropolitan,3873,3390.1869158878503,5419.01357045125,2085.4865242370356,False,False,False,False,False,True,False,2016,41
Maidstone,18 Wallace St,3,h,746000.0,S,Village,2016-08-22,9.2,3012.0,3.0,1.0,1.0,314.0,129.6818181818182,1950,-37.7877,144.8772,Western Metropolitan,3873,2375.796178343949,5752.54118471784,1681.3851039852475,False,False,False,False,False,True,False,2016,66
Maidstone,191 Ballarat Rd,3,h,750000.0,VB,C21,2016-04-23,9.2,3012.0,2.0,2.0,1.0,782.0,166.97727272727272,1981,-37.7829,144.8684,Western Metropolitan,3873,959.079283887468,4491.62923642303,790.3245120344868,False,False,False,False,False,True,False,2016,35
Maidstone,4/6 Crefden St,2,u,360000.0,PI,Pagan,2016-04-23,9.2,3012.0,3.0,2.0,1.0,90.0,90.0,1897,-37.7776,144.8723,Western Metropolitan,3873,4000.0,4000.0,2000.0,False,False,False,False,False,True,False,2016,119
Maidstone,2 Omar St,4,h,765000.0,SP,Biggin,2016-09-24,9.2,3012.0,4.0,1.0,2.0,672.0,197.27272727272728,1955,-37.7824,144.8704,Western Metropolitan,3873,1138.392857142857,3877.880184331797,880.0460154779335,False,False,False,False,False,True,False,2016,61
Maidstone,62 Suffolk St,4,h,1060000.0,S,Biggin,2016-09-24,9.2,3012.0,4.0,2.0,2.0,660.0,182.9090909090909,1962,-37.7905,144.8739,Western Metropolitan,3873,1606.060606060606,5795.228628230617,1257.5496117342536,False,False,False,False,False,True,False,2016,54
Maidstone,40 Howard St,3,h,740000.0,S,Sweeney,2017-02-25,9.2,3012.0,3.0,1.0,2.0,333.0,146.7030727272727,1950,-37.7889,144.8787,Western Metropolitan,3873,2222.222222222222,5044.202457679204,1542.6209296364354,False,False,False,False,False,True,False,2017,67
Maidstone,45 Norfolk St,2,h,770000.0,S,Sweeney,2017-02-25,9.2,3012.0,2.0,1.0,1.0,329.0,135.49852727272727,1955,-37.7887,144.8788,Western Metropolitan,3873,2340.425531914894,5682.718591104445,1657.701703643722,False,False,False,False,False,True,False,2017,62
Maidstone,1/12 Clarendon St,3,h,490000.0,SP,Biggin,2016-07-26,9.2,3012.0,3.0,1.0,2.0,269.0,80.0,1960,-37.7844,144.8665,Western Metropolitan,3873,1821.5613382899628,6125.0,1404.0114613180515,False,False,False,False,False,True,False,2016,56
Maidstone,11d Rooney St,3,t,657000.0,S,Nguyen,2016-07-26,9.2,3012.0,3.0,2.0,2.0,159.0,121.61363636363636,2017,-37.7846,144.87,Western Metropolitan,3873,4132.075471698113,5402.354700056065,2341.297481169515,False,False,False,False,False,True,False,2016,-1
Maidstone,14 Madden St,2,h,830000.0,S,Rendina,2016-11-27,9.2,3012.0,2.0,1.0,2.0,318.0,133.5,1997,-37.7898,144.8817,Western Metropolitan,3873,2610.062893081761,6217.228464419476,1838.3167220376522,False,False,False,False,False,True,False,2016,19
Maidstone,171 Mitchell St,4,h,675000.0,S,Sweeney,2016-05-28,9.2,3012.0,4.0,1.0,1.0,595.0,80.0,1950,-37.7817,144.868,Western Metropolitan,3873,1134.453781512605,8437.5,1000.0,False,False,False,False,False,True,False,2016,66
Maidstone,13 Burns St,3,h,865000.0,SP,Jas,2016-08-28,9.2,3012.0,3.0,1.0,3.0,381.0,121.0,1940,-37.7874,144.8763,Western Metropolitan,3873,2270.3412073490813,7148.760330578512,1723.1075697211156,False,False,False,False,False,True,False,2016,76
Maidstone,2/13 Radio St,2,t,600000.0,S,Jas,2016-08-28,9.2,3012.0,2.0,2.0,1.0,145.0,112.0,2012,-37.7801,144.869,Western Metropolitan,3873,4137.931034482759,5357.142857142857,2334.6303501945526,False,False,False,False,False,True,False,2016,4
Maidstone,14 Howard St,4,h,773000.0,S,Biggin,2016-07-30,9.2,3012.0,4.0,1.0,2.0,333.0,137.0,1970,-37.7893,144.8818,Western Metropolitan,3873,2321.321321321321,5642.335766423358,1644.6808510638298,False,False,False,False,False,True,False,2016,46
Maidstone,9 Verdun St,3,h,905000.0,S,Sweeney,2016-07-30,9.2,3012.0,3.0,1.0,1.0,686.0,165.5340909090909,1965,-37.782,144.8828,Western Metropolitan,3873,1319.2419825072886,5467.151781423766,1062.7877493827984,False,False,False,False,False,True,False,2016,51
Malvern,9/3 Irving St,2,u,570500.0,S,hockingstuart,2017-03-04,7.4,3144.0,2.0,1.0,2.0,71.68181818181819,71.68181818181819,1943,-37.8597,145.0318,Southern Metropolitan,4675,7958.782498414711,7958.782498414711,3979.3912492073555,False,False,False,False,True,False,False,2017,74
Malvern,17/246 Wattletree Rd,2,u,1350000.0,VB,RT,2017-03-04,7.4,3144.0,2.0,2.0,2.0,88.94909090909091,88.94909090909091,1961,-37.8638,145.0379,Southern Metropolitan,4675,15177.220882220678,15177.220882220678,7588.610441110339,False,False,False,False,True,False,False,2017,56
Malvern,35 Dixon St,3,h,2050000.0,S,Jellis,2016-06-04,7.4,3144.0,2.0,2.0,1.0,231.0,180.0,1890,-37.8607,145.0373,Southern Metropolitan,4675,8874.458874458875,11388.888888888889,4987.834549878346,False,False,False,False,True,False,False,2016,126
Malvern,12 Hornsby St,4,h,2300000.0,S,Jellis,2016-06-04,7.4,3144.0,4.0,2.0,2.0,599.0,175.3811363636364,1977,-37.8493,145.0395,Southern Metropolitan,4675,3839.7328881469116,13114.295229739902,2970.11367141562,False,False,False,False,True,False,False,2016,39
Malvern,3 Plant St,4,h,3460000.0,S,Jellis,2016-06-04,7.4,3144.0,4.0,2.0,2.0,502.0,309.0,2016,-37.8515,145.0324,Southern Metropolitan,4675,6892.4302788844625,11197.411003236246,4266.337854500616,False,False,False,False,True,False,False,2016,0
Malvern,67 Wheatland Rd,4,h,2400000.0,VB,Marshall,2016-08-06,7.4,3144.0,4.0,2.0,2.0,586.0,195.0,1890,-37.866,145.039,Southern Metropolitan,4675,4095.563139931741,12307.692307692309,3072.9833546734953,False,False,False,False,True,False,False,2016,126
Malvern,3/58 Cawkwell St,2,u,569000.0,S,Noel,2016-05-07,7.4,3144.0,2.0,1.0,2.0,71.68181818181819,71.68181818181819,1970,-37.854,145.041,Southern Metropolitan,4675,7937.856689917565,7937.856689917565,3968.9283449587824,False,False,False,False,True,False,False,2016,46
Malvern,11 Eva St,3,h,2025000.0,VB,Jellis,2016-05-07,7.4,3144.0,3.0,2.0,2.0,396.0,105.0,1910,-37.8562,145.0373,Southern Metropolitan,4675,5113.636363636364,19285.714285714286,4041.916167664671,False,False,False,False,True,False,False,2016,106
Malvern,19 Gordon Gr,3,h,1950000.0,S,Jellis,2016-05-07,7.4,3144.0,2.0,1.0,1.0,325.0,148.35863636363635,1961,-37.8636,145.0301,Southern Metropolitan,4675,6000.0,13143.82531274032,4119.498093411779,False,False,False,False,True,False,False,2016,55
Malvern,35 Evandale Rd,3,h,1895000.0,S,Jellis,2016-11-07,7.4,3144.0,3.0,2.0,0.0,258.0,136.69545454545457,1998,-37.8644,145.0302,Southern Metropolitan,4675,7344.961240310077,13862.93352841419,4801.170062073174,False,False,False,False,True,False,False,2016,18
Malvern,2/64 Cawkwell St,2,u,635000.0,S,hockingstuart,2016-10-08,7.4,3144.0,2.0,1.0,1.0,71.68181818181819,71.68181818181819,1970,-37.8537,145.041,Southern Metropolitan,4675,8858.59226379201,8858.59226379201,4429.296131896005,False,False,False,False,True,False,False,2016,46
Malvern,8/7 Warner St,2,u,611000.0,SP,Marshall,2016-10-08,7.4,3144.0,2.0,1.0,1.0,68.0,68.0,2008,-37.8515,145.0372,Southern Metropolitan,4675,8985.29411764706,8985.29411764706,4492.64705882353,False,False,False,False,True,False,False,2016,8
Malvern,51 Dixon St,2,h,1611000.0,S,Marshall,2016-11-12,7.4,3144.0,2.0,1.0,2.0,277.0,128.32272727272726,1974,-37.8586,145.0375,Southern Metropolitan,4675,5815.8844765342965,12554.284297403565,3974.610579672764,False,False,False,False,True,False,False,2016,42
Malvern,41 Horace St,4,h,3800000.0,S,Kay,2016-08-13,7.4,3144.0,4.0,3.0,2.0,587.0,392.0,2016,-37.8613,145.0393,Southern Metropolitan,4675,6473.594548551959,9693.877551020409,3881.511746680286,False,False,False,False,True,False,False,2016,0
Malvern,3/2 Cawkwell St,3,t,1390000.0,PI,Marshall,2016-05-14,7.4,3144.0,3.0,2.0,1.0,227.0,181.0,1995,-37.8577,145.0406,Southern Metropolitan,4675,6123.348017621145,7679.558011049724,3406.8627450980393,False,False,False,False,True,False,False,2016,21
Malvern,42 Cressy St,2,h,780000.0,VB,Jellis,2016-05-14,7.4,3144.0,2.0,0.0,0.0,81.52272727272727,81.52272727272727,1937,-37.8502,145.0418,Southern Metropolitan,4675,9567.884025648174,9567.884025648174,4783.942012824087,False,False,False,False,True,False,False,2016,79
Malvern,312 Glenferrie Rd,4,h,4700000.0,S,Marshall,2016-05-14,7.4,3144.0,4.0,3.0,2.0,879.0,201.29363636363635,1960,-37.8527,145.0301,Southern Metropolitan,4675,5346.985210466439,23348.974587102515,4350.66896794895,False,False,False,False,True,False,False,2016,56
Malvern,22 Milton Pde,3,h,2415000.0,S,Jellis,2016-10-15,7.4,3144.0,3.0,1.0,3.0,696.0,128.0,1910,-37.8462,145.0386,Southern Metropolitan,4675,3469.8275862068967,18867.1875,2930.8252427184466,False,False,False,False,True,False,False,2016,106
Malvern,29/202 Wattletree Rd,2,u,566000.0,SP,hockingstuart,2016-10-15,7.4,3144.0,2.0,1.0,1.0,80.0,80.0,1970,-37.8633,145.0338,Southern Metropolitan,4675,7075.0,7075.0,3537.5,False,False,False,False,True,False,False,2016,46
Malvern,14 Woodmason St,3,h,1437000.0,S,hockingstuart,2016-04-16,7.4,3144.0,2.0,1.0,1.0,313.0,132.0,1910,-37.8511,145.0317,Southern Metropolitan,4675,4591.054313099042,10886.363636363636,3229.2134831460676,False,False,False,False,True,False,False,2016,106
Malvern,6/20 Johnstone St,2,t,500000.0,S,Thomson,2016-07-16,7.4,3144.0,2.0,1.0,1.0,54.0,54.0,1970,-37.8693,145.0348,Southern Metropolitan,4675,9259.25925925926,9259.25925925926,4629.62962962963,False,False,False,False,True,False,False,2016,46
Malvern,304/361 Glenferrie Rd,2,u,1155000.0,S,Marshall,2016-09-17,7.4,3144.0,2.0,2.0,2.0,88.94909090909091,88.94909090909091,2002,-37.851,145.03,Southern Metropolitan,4675,12984.955643677691,12984.955643677691,6492.477821838846,False,False,False,False,True,False,False,2016,14
Malvern,9 Fraser St,3,h,3010000.0,S,Jellis,2017-03-18,7.4,3144.0,3.0,3.0,4.0,283.0,142.37727272727273,1914,-37.858,145.0351,Southern Metropolitan,4675,10636.042402826855,21141.01458991795,7076.07150871419,False,False,False,False,True,False,False,2017,103
Malvern,109/14 Elizabeth St,2,u,650000.0,VB,Gary,2016-06-18,7.4,3144.0,2.0,2.0,1.0,88.94909090909091,88.94909090909091,1982,-37.8514,145.0361,Southern Metropolitan,4675,7307.550795143289,7307.550795143289,3653.7753975716446,False,False,False,False,True,False,False,2016,34
Malvern,34 Johnstone St,5,h,3400000.0,SP,Jellis,2016-06-18,7.4,3144.0,4.0,3.0,4.0,807.0,339.0,1920,-37.8684,145.035,Southern Metropolitan,4675,4213.135068153655,10029.498525073746,2966.841186736475,False,False,False,False,True,False,False,2016,96
Malvern,10 Woodmason St,3,h,2355000.0,S,Marshall,2016-06-18,7.4,3144.0,3.0,2.0,4.0,471.0,235.0,1985,-37.851,145.0316,Southern Metropolitan,4675,5000.0,10021.27659574468,3335.6940509915016,False,False,False,False,True,False,False,2016,31
Malvern,18 Soudan St,5,h,4240000.0,S,Marshall,2016-11-19,7.4,3144.0,5.0,3.0,3.0,580.0,320.0,1890,-37.8653,145.0304,Southern Metropolitan,4675,7310.3448275862065,13250.0,4711.111111111111,False,False,False,False,True,False,False,2016,126
Malvern,3/298 Glenferrie Rd,3,u,927000.0,S,Jellis,2016-05-22,7.4,3144.0,3.0,1.0,1.0,151.63636363636363,151.63636363636363,1994,-37.8549,145.0298,Southern Metropolitan,4675,6113.309352517986,6113.309352517986,3056.654676258993,False,False,False,False,True,False,False,2016,22
Malvern,7 Hunter St,2,h,1326000.0,S,J,2016-08-22,7.4,3144.0,2.0,1.0,0.0,254.0,100.0,1900,-37.8674,145.0355,Southern Metropolitan,4675,5220.472440944882,13260.0,3745.762711864407,False,False,False,False,True,False,False,2016,116
Malvern,3 Mary St,4,h,4525000.0,PI,Marshall,2016-08-22,7.4,3144.0,4.0,4.0,2.0,716.0,159.0,1925,-37.8469,145.0377,Southern Metropolitan,4675,6319.832402234637,28459.119496855346,5171.428571428572,False,False,False,False,True,False,False,2016,91
Malvern,24/1231 Malvern Rd,2,u,660000.0,S,Thomson,2016-09-24,7.4,3144.0,2.0,1.0,1.0,71.68181818181819,71.68181818181819,1858,-37.852,145.0343,Southern Metropolitan,4675,9207.35573874445,9207.35573874445,4603.677869372225,False,False,False,False,True,False,False,2016,158
Malvern,2 McArthur St,4,h,1617000.0,S,O'Donoghues,2016-09-24,7.4,3144.0,2.0,1.0,0.0,337.0,137.5909090909091,1914,-37.8575,145.0392,Southern Metropolitan,4675,4798.219584569733,11752.22993062438,3407.144909491428,False,False,False,False,True,False,False,2016,102
Malvern,20 Gordon Gr,4,h,1965000.0,SP,Jellis,2017-02-25,7.4,3144.0,4.0,2.0,1.0,300.0,185.0,1890,-37.8638,145.0298,Southern Metropolitan,4675,6550.0,10621.621621621622,4051.546391752577,False,False,False,False,True,False,False,2017,127
Malvern,58 Horace St,3,h,2325000.0,PI,RT,2017-02-25,7.4,3144.0,3.0,2.0,2.0,347.0,146.3159090909091,1997,-37.8602,145.0399,Southern Metropolitan,4675,6700.28818443804,15890.274779042857,4713.004298370489,False,False,False,False,True,False,False,2017,20
Malvern,50 Hunter St,4,h,3470000.0,S,Marshall,2017-02-25,7.4,3144.0,4.0,3.0,2.0,585.0,248.0,1915,-37.868,145.03799999999995,Southern Metropolitan,4675,5931.623931623932,13991.935483870968,4165.666266506602,False,False,False,False,True,False,False,2017,102
Malvern,8/6 Irving St,2,u,740000.0,S,Marshall,2017-02-25,7.4,3144.0,2.0,1.0,1.0,91.0,91.0,1967,-37.8597,145.0322,Southern Metropolitan,4675,8131.868131868132,8131.868131868132,4065.934065934066,False,False,False,False,True,False,False,2017,50
Malvern,3/197 Wattletree Rd,5,h,2325000.0,S,Marshall,2017-02-25,7.4,3144.0,5.0,3.0,2.0,501.0,233.0,2006,-37.8631,145.0353,Southern Metropolitan,4675,4640.718562874252,9978.54077253219,3167.574931880109,False,False,False,False,True,False,False,2017,11
Malvern,5a Ewart St,3,h,1970000.0,S,Marshall,2016-06-27,7.4,3144.0,3.0,2.0,1.0,246.0,106.0,1910,-37.871,145.0364,Southern Metropolitan,4675,8008.130081300813,18584.905660377357,5596.590909090909,False,False,False,False,True,False,False,2016,106
Malvern,8/236 Wattletree Rd,1,u,405000.0,S,Marshall,2016-06-27,7.4,3144.0,1.0,1.0,1.0,52.29545454545455,52.29545454545455,1937,-37.8637,145.0373,Southern Metropolitan,4675,7744.458930899608,7744.458930899608,3872.229465449804,False,False,False,False,True,False,False,2016,79
Malvern,11 Childers Rd,2,h,1475000.0,S,Marshall,2016-11-27,7.4,3144.0,2.0,1.0,1.0,232.0,95.0,2001,-37.8686,145.03799999999995,Southern Metropolitan,4675,6357.758620689655,15526.315789473685,4510.703363914373,False,False,False,False,True,False,False,2016,15
Malvern,122/14 Elizabeth St,2,u,640000.0,PI,Ray,2016-11-27,7.4,3144.0,2.0,2.0,1.0,88.94909090909091,88.94909090909091,2014,-37.8514,145.0361,Southern Metropolitan,4675,7195.126936756469,7195.126936756469,3597.5634683782346,False,False,False,False,True,False,False,2016,2
Malvern,3/3 Irving St,2,u,700000.0,VB,Direct,2016-11-27,7.4,3144.0,2.0,1.0,2.0,71.68181818181819,71.68181818181819,1998,-37.8597,145.0318,Southern Metropolitan,4675,9765.377298668356,9765.377298668356,4882.688649334178,False,False,False,False,True,False,False,2016,18
Malvern,4/8 Park St,3,u,1000000.0,VB,Jellis,2016-05-28,7.4,3144.0,3.0,2.0,1.0,176.0,108.25,1962,-37.8563,145.0369,Southern Metropolitan,4675,5681.818181818182,9237.875288683603,3518.0299032541775,False,False,False,False,True,False,False,2016,54
Malvern,1/58 Cawkwell St,2,u,584000.0,S,Gary,2016-08-28,7.4,3144.0,2.0,1.0,1.0,74.0,74.0,1971,-37.854,145.041,Southern Metropolitan,4675,7891.891891891892,7891.891891891892,3945.945945945946,False,False,False,False,True,False,False,2016,45
Malvern,13/200 Wattletree Rd,1,u,420000.0,SP,hockingstuart,2016-08-28,7.4,3144.0,1.0,1.0,3.0,52.29545454545455,52.29545454545455,1930,-37.8633,145.0336,Southern Metropolitan,4675,8031.290743155149,8031.290743155149,4015.6453715775747,False,False,False,False,True,False,False,2016,86
Malvern,31a Winter St,3,h,2300000.0,S,Jellis,2016-07-30,7.4,3144.0,3.0,2.0,2.0,313.0,133.3181818181818,1920,-37.8603,145.0322,Southern Metropolitan,4675,7348.242811501597,17251.96045005114,5153.2742641816885,False,False,False,False,True,False,False,2016,96
Malvern East,9 Chanak St,3,h,1490000.0,S,Marshall,2016-09-03,11.2,3145.0,3.0,1.0,1.0,322.0,137.0,1910,-37.8726,145.0396,Southern Metropolitan,8801,4627.329192546584,10875.912408759124,3246.1873638344227,False,False,False,False,True,False,False,2016,106
Malvern East,1/13 Goode St,3,h,1210000.0,S,Marshall,2016-09-03,11.2,3145.0,3.0,2.0,1.0,337.0,146.0,1993,-37.8833,145.0697,Southern Metropolitan,8801,3590.5044510385756,8287.671232876712,2505.175983436853,False,False,False,False,True,False,False,2016,23
Malvern East,44 Thurso St,4,h,1300000.0,S,J,2016-09-03,11.2,3145.0,3.0,2.0,2.0,644.0,182.75,1943,-37.8747,145.0836,Southern Metropolitan,8801,2018.6335403726707,7113.543091655267,1572.4221348654369,False,False,False,False,True,False,False,2016,73
Malvern East,375 Waverley Rd,4,h,1675000.0,PI,Thomson,2016-09-03,11.2,3145.0,3.0,2.0,4.0,727.0,180.62727272727275,1985,-37.8779,145.0651,Southern Metropolitan,8801,2303.9889958734525,9273.239720167094,1845.47120864592,False,False,False,False,True,False,False,2016,31
Malvern East,1/52 Bowen St,3,u,980000.0,S,Noel,2016-12-03,11.2,3145.0,3.0,1.0,2.0,317.0,138.45454545454547,1940,-37.8832,145.0779,Southern Metropolitan,8801,3091.4826498422713,7078.1352593565325,2151.696606786427,False,False,False,False,True,False,False,2016,76
Malvern East,41 Emo Rd,4,h,2400000.0,VB,hockingstuart,2016-12-03,11.2,3145.0,4.0,2.0,2.0,758.0,206.9954545454545,1997,-37.8757,145.0518,Southern Metropolitan,8801,3166.2269129287597,11594.457497968777,2487.05834695406,False,False,False,False,True,False,False,2016,19
Malvern East,78 Emo Rd,4,h,2355000.0,S,Marshall,2016-12-03,11.2,3145.0,4.0,2.0,3.0,223.0,223.0,1915,-37.8755,145.0523,Southern Metropolitan,8801,10560.538116591928,10560.538116591928,5280.269058295964,False,False,False,False,True,False,False,2016,101
Malvern East,11 Findon St,2,h,1036000.0,S,Biggin,2016-12-03,11.2,3145.0,2.0,1.0,1.0,310.0,102.0,1910,-37.8717,145.0399,Southern Metropolitan,8801,3341.935483870968,10156.862745098038,2514.5631067961167,False,False,False,False,True,False,False,2016,106
Malvern East,1894 Malvern Rd,4,h,1301000.0,PI,Marshall,2016-12-03,11.2,3145.0,4.0,3.0,2.0,611.0,189.9715909090909,1895,-37.8724,145.0628,Southern Metropolitan,8801,2129.2962356792145,6848.392403170331,1624.2773336359962,False,False,False,False,True,False,False,2016,121
Malvern East,16A Manning Rd,3,h,2273000.0,S,Marshall,2016-12-03,11.2,3145.0,3.0,3.0,1.0,376.0,254.0,1930,-37.8727,145.0458,Southern Metropolitan,8801,6045.212765957447,8948.818897637795,3607.936507936508,False,False,False,False,True,False,False,2016,86
Malvern East,35 Warley Rd,5,h,2350000.0,PI,Jellis,2016-12-03,11.2,3145.0,5.0,2.0,2.0,567.0,327.0,1915,-37.8786,145.0495,Southern Metropolitan,8801,4144.620811287478,7186.5443425076455,2628.635346756152,False,False,False,False,True,False,False,2016,101
Malvern East,1281B Dandenong Rd,4,h,1215000.0,PI,Thomson,2017-03-04,11.2,3145.0,4.0,2.0,2.0,207.0,130.79545454545453,1934,-37.8845,145.072,Southern Metropolitan,8801,5869.565217391304,9289.313640312772,3596.85124133755,False,False,False,False,True,False,False,2017,83
Malvern East,3/919 Dandenong Rd,2,u,447000.0,S,Thomson,2017-03-04,11.2,3145.0,2.0,1.0,1.0,71.68181818181819,71.68181818181819,1990,-37.8769,145.0471,Southern Metropolitan,8801,6235.890932149651,6235.890932149651,3117.9454660748256,False,False,False,False,True,False,False,2017,27
Malvern East,17 Findon St,4,h,2200000.0,VB,Jellis,2017-03-04,11.2,3145.0,4.0,2.0,2.0,541.0,177.3159090909091,1957,-37.8717,145.0403,Southern Metropolitan,8801,4066.543438077634,12407.23413527474,3062.7193024087273,False,False,False,False,True,False,False,2017,60
Malvern East,12 Hilda St,4,h,2200000.0,VB,Jellis,2017-03-04,11.2,3145.0,4.0,3.0,2.0,567.0,215.0,1920,-37.8742,145.0614,Southern Metropolitan,8801,3880.0705467372136,10232.558139534884,2813.299232736573,False,False,False,False,True,False,False,2017,97
Malvern East,3/6 Peverill St,2,u,790000.0,S,Noel,2017-03-04,11.2,3145.0,2.0,1.0,2.0,196.0,109.0,1970,-37.8796,145.0876,Southern Metropolitan,8801,4030.612244897959,7247.706422018348,2590.1639344262294,False,False,False,False,True,False,False,2017,47
Malvern East,17 The Grange,4,h,2250000.0,S,Marshall,2017-03-04,11.2,3145.0,4.0,1.0,2.0,720.0,205.95454545454547,1994,-37.8753,145.0532,Southern Metropolitan,8801,3125.0,10924.740675347604,2429.9248932305727,False,False,False,False,True,False,False,2017,23
Malvern East,5 Anfield Ct,4,h,1185000.0,S,Marshall,2016-06-04,11.2,3145.0,3.0,2.0,2.0,797.0,180.0,1950,-37.8783,145.0869,Southern Metropolitan,8801,1486.8255959849434,6583.333333333333,1212.8966223132036,False,False,False,False,True,False,False,2016,66
Malvern East,38 MacGregor St,3,h,1837000.0,S,Marshall,2016-08-06,11.2,3145.0,4.0,2.0,1.0,769.0,196.0,1920,-37.8799,145.0552,Southern Metropolitan,8801,2388.816644993498,9372.448979591836,1903.6269430051814,False,False,False,False,True,False,False,2016,96
Malvern East,2083 Malvern Rd,3,h,1105000.0,S,Buxton,2016-08-06,11.2,3145.0,3.0,2.0,2.0,331.0,146.8848909090909,2002,-37.877,145.067,Southern Metropolitan,8801,3338.368580060423,7522.897645639399,2312.2723087100208,False,False,False,False,True,False,False,2016,14
Malvern East,3/406 Wattletree Rd,3,t,1253000.0,S,Jellis,2016-05-07,11.2,3145.0,3.0,2.0,1.0,216.0,135.0,1994,-37.866,145.0549,Southern Metropolitan,8801,5800.925925925926,9281.481481481482,3569.80056980057,False,False,False,False,True,False,False,2016,22
Malvern East,19 Belgrave Rd,3,h,1505000.0,SP,Woodards,2016-11-07,11.2,3145.0,3.0,2.0,1.0,647.0,163.79545454545453,1920,-37.8822,145.0677,Southern Metropolitan,8801,2326.1205564142197,9188.289163313446,1856.2018220042048,False,False,False,False,True,False,False,2016,96
Malvern East,2 Bruce St,3,h,1500000.0,VB,Marshall,2016-11-07,11.2,3145.0,3.0,1.0,1.0,693.0,153.0481818181818,1929,-37.884,145.0713,Southern Metropolitan,8801,2164.5021645021643,9800.835149952778,1772.948671524188,False,False,False,False,True,False,False,2016,87
Malvern East,1872a Malvern Rd,4,h,1400000.0,VB,hockingstuart,2016-11-07,11.2,3145.0,4.0,2.0,2.0,260.0,137.5590909090909,1897,-37.8708,145.0616,Southern Metropolitan,8801,5384.615384615385,10177.44440405776,3521.4890868138527,False,False,False,False,True,False,False,2016,119
Malvern East,2/82 Brunel St,2,u,720000.0,S,J,2016-10-08,11.2,3145.0,2.0,1.0,1.0,92.0,93.01136363636364,1953,-37.8706,145.0578,Southern Metropolitan,8801,7826.086956521739,7740.989615149664,3891.652846876728,False,False,False,False,True,False,False,2016,63
Malvern East,55 Emo Rd,3,h,2210000.0,SP,Ray,2016-10-08,11.2,3145.0,3.0,1.0,2.0,789.0,210.0909090909091,2005,-37.8747,145.05200000000005,Southern Metropolitan,8801,2801.0139416983525,10519.255733448723,2212.0109190172884,False,False,False,False,True,False,False,2016,11
Malvern East,12 Gauntlet Rd,3,t,940000.0,PI,Barry,2016-10-08,11.2,3145.0,3.0,2.0,1.0,206.0,123.86363636363636,1948,-37.8826,145.0868,Southern Metropolitan,8801,4563.1067961165045,7588.9908256880735,2849.662394929034,False,False,False,False,True,False,False,2016,68
Malvern East,349 Waverley Rd,5,h,1810000.0,PI,RT,2016-09-10,11.2,3145.0,5.0,3.0,2.0,751.0,187.0386363636364,1934,-37.8775,145.0622,Southern Metropolitan,8801,2410.1198402130494,9677.144974907953,1929.5580478609863,False,False,False,False,True,False,False,2016,82
